Shipment_ID,Origin_Hub,Destination_Hub,Carrier_ID,Departure_Timestamp,Arrival_Timestamp,Delivery_Status
SHP008879,HUB014,HUB009,CAR008,2023-06-23T23:00:00,2023-06-26T23:00:00,Delivered
SHP008880,HUB012,HUB009,CAR002,2023-07-11T14:00:00,2023-07-15T20:00:00,Delivered
SHP008881,HUB006,HUB009,CAR005,2023-03-12T22:00:00,2023-03-16T20:00:00,Delivered
SHP008882,HUB005,HUB006,CAR004,2023-12-12T10:00:00,2023-12-14T15:00:00,Delayed
SHP008883,HUB005,HUB019,CAR007,2023-10-02T15:00:00,2023-10-07T07:00:00,Delivered
SHP008884,HUB018,HUB020,CAR007,2023-01-27T19:00:00,2023-01-31T20:00:00,Delayed
SHP008885,HUB016,HUB012,CAR009,2023-07-11T19:00:00,2023-07-15T11:00:00,In Transit
SHP008886,HUB017,HUB002,CAR002,2023-11-02T08:00:00,2023-11-06T22:00:00,Delivered
SHP008887,HUB001,HUB005,CAR008,2023-02-08T11:00:00,2023-02-10T23:00:00,Delayed
SHP008888,HUB002,HUB013,CAR004,2023-12-17T12:00:00,2023-12-19T04:00:00,In Transit
SHP008889,HUB018,HUB006,CAR007,2023-04-27T14:00:00,2023-04-30T02:00:00,In Transit
SHP008890,HUB011,HUB020,CAR007,2023-05-09T13:00:00,2023-05-12T11:00:00,Delayed
SHP008891,HUB005,HUB011,CAR009,2023-11-10T10:00:00,2023-11-13T10:00:00,Delayed
SHP008892,HUB020,HUB017,,,2023-11-01T06:00:00,Delivered
SHP008893,HUB001,HUB010,CAR007,2023-07-29T13:00:00,2023-07-30T20:00:00,Delayed
SHP008894,HUB006,HUB005,CAR007,2023-02-22T04:00:00,2023-02-24T18:00:00,Delivered
SHP008895,HUB001,HUB014,CAR005,2023-12-30T00:00:00,2024-01-03T20:00:00,In Transit
SHP008896,HUB015,HUB001,CAR007,2023-08-10T18:00:00,2023-08-12T23:00:00,Delivered
SHP008897,HUB001,HUB007,CAR002,2023-03-04T08:00:00,2023-03-09T05:00:00,Delivered
SHP008898,HUB004,HUB014,,2023-04-10T16:00:00,2023-04-12T19:00:00,Delivered
SHP008899,HUB010,HUB018,CAR004,2023-06-13T13:00:00,2023-06-15T19:00:00,Delivered
SHP008900,HUB019,HUB008,CAR003,2023-09-16T16:00:00,2023-09-21T02:00:00,Delayed
SHP008901,HUB018,HUB016,CAR006,2023-12-04T05:00:00,2023-12-07T08:00:00,Delivered
SHP008902,HUB019,HUB016,CAR006,2023-03-12T10:00:00,2023-03-15T00:00:00,Delivered
SHP008903,HUB004,HUB015,CAR009,2023-05-17T22:00:00,2023-05-22T03:00:00,Delayed
SHP008904,HUB013,HUB007,CAR005,2023-12-21T18:00:00,2023-12-24T07:00:00,Delivered
SHP008905,HUB011,HUB007,CAR008,2023-07-06T20:00:00,2023-07-11T10:00:00,Delayed
SHP008906,HUB011,HUB004,CAR002,2023-12-30T08:00:00,2023-12-31T22:00:00,Delayed
SHP008907,HUB015,HUB006,CAR007,2023-10-20T21:00:00,2023-10-21T23:00:00,Delivered
SHP008908,HUB016,HUB007,CAR010,2023-03-06T12:00:00,2023-03-11T04:00:00,Delivered
SHP008909,HUB020,HUB017,CAR002,2023-11-29T16:00:00,2023-12-01T17:00:00,Delayed
SHP008910,HUB008,HUB004,CAR003,2023-11-17T10:00:00,2023-11-19T21:00:00,Delivered
SHP008911,HUB019,HUB016,CAR007,2023-09-11T09:00:00,2023-09-12T16:00:00,Delivered
SHP008912,HUB004,HUB015,CAR001,2023-08-21T07:00:00,2023-08-22T18:00:00,Delivered
SHP008913,HUB016,HUB019,CAR009,2023-03-13T10:00:00,2023-03-16T08:00:00,Delivered
SHP008914,HUB006,HUB011,CAR001,2023-09-24T04:00:00,2023-09-28T03:00:00,Delayed
SHP008915,HUB010,HUB002,CAR007,2023-06-09T15:00:00,2023-06-10T20:00:00,Delivered
SHP008916,HUB003,HUB015,CAR001,2023-09-04T22:00:00,2023-09-06T22:00:00,In Transit
SHP008917,HUB018,HUB016,CAR010,2023-05-12T06:00:00,2023-05-14T00:00:00,Delayed
SHP008918,HUB020,HUB009,CAR004,,2023-07-23T14:00:00,Delivered
SHP008919,HUB012,HUB009,CAR003,,2023-04-01T09:00:00,Delayed
SHP008920,HUB009,HUB007,CAR005,2023-08-16T04:00:00,2023-08-20T06:00:00,Delivered
SHP008921,HUB004,HUB012,CAR003,2023-10-21T22:00:00,2023-10-26T00:00:00,Delivered
SHP008922,HUB002,HUB018,CAR009,2023-07-03T08:00:00,2023-07-07T05:00:00,Delayed
SHP008923,HUB020,HUB001,CAR010,2023-05-09T02:00:00,2023-05-13T19:00:00,Delivered
SHP008924,HUB007,HUB008,CAR001,2023-04-11T09:00:00,2023-04-14T04:00:00,Delivered
SHP008925,HUB009,HUB007,CAR001,2023-09-17T18:00:00,2023-09-20T07:00:00,Delivered
SHP008926,HUB010,HUB017,CAR001,2023-06-20T09:00:00,2023-06-25T00:00:00,Delivered
SHP008927,HUB008,HUB002,CAR007,2023-11-02T11:00:00,2023-11-06T00:00:00,Delivered
SHP008928,HUB001,HUB006,CAR009,2023-09-03T16:00:00,2023-09-06T08:00:00,Delivered
SHP008929,HUB001,HUB015,CAR010,2023-06-22T06:00:00,2023-06-25T05:00:00,In Transit
SHP008930,HUB004,HUB019,CAR009,2023-03-07T04:00:00,2023-03-08T13:00:00,In Transit
SHP008931,HUB013,HUB003,CAR004,2023-03-06T20:00:00,2023-03-11T20:00:00,Delivered
SHP008932,HUB020,HUB011,CAR010,2023-06-03T00:00:00,2023-06-06T18:00:00,Delivered
SHP008933,HUB007,HUB008,CAR005,2023-07-31T14:00:00,2023-08-01T17:00:00,Delivered
SHP008934,HUB004,HUB011,CAR001,2023-03-31T05:00:00,2023-04-03T06:00:00,Delivered
SHP008935,HUB020,HUB009,CAR009,2023-05-26T22:00:00,2023-05-31T08:00:00,Delivered
SHP008936,HUB017,HUB005,CAR004,2023-10-16T16:00:00,2023-10-20T13:00:00,Delayed
SHP008937,HUB004,HUB003,CAR009,2023-04-15T20:00:00,2023-04-20T06:00:00,Delivered
SHP008938,HUB016,HUB011,CAR004,2023-01-18T19:00:00,2023-01-23T05:00:00,Delivered
SHP008939,HUB013,HUB019,CAR002,2023-10-08T04:00:00,2023-10-09T10:00:00,Delayed
SHP008940,HUB005,HUB012,CAR001,2023-08-01T18:00:00,2023-08-05T17:00:00,Delivered
SHP008941,HUB009,HUB010,CAR006,2023-12-05T20:00:00,2023-12-09T01:00:00,Delayed
SHP008942,HUB007,HUB003,CAR005,,2023-08-02T07:00:00,Cancelled
SHP008943,HUB004,HUB013,CAR002,2023-08-03T22:00:00,2023-08-07T03:00:00,Delivered
SHP008944,HUB018,HUB004,CAR002,2023-12-14T04:00:00,2023-12-16T16:00:00,Delayed
SHP008945,HUB002,HUB016,CAR009,2023-10-03T19:00:00,2023-10-08T02:00:00,Delivered
SHP008946,HUB019,HUB018,CAR004,2023-11-13T05:00:00,2023-11-15T03:00:00,Delivered
SHP008947,HUB005,HUB004,CAR006,2023-03-18T06:00:00,2023-03-20T16:00:00,Delivered
SHP008948,HUB004,HUB020,CAR004,2023-03-06T05:00:00,2023-03-08T23:00:00,Delivered
SHP008949,HUB012,HUB002,CAR007,2023-06-06T03:00:00,2023-06-10T07:00:00,Cancelled
SHP008950,HUB013,HUB001,CAR008,2023-03-01T09:00:00,2023-03-05T11:00:00,Delayed
SHP008951,HUB017,HUB009,CAR005,2023-07-11T15:00:00,2023-07-16T00:00:00,Delayed
SHP008952,HUB014,HUB007,CAR002,2023-05-25T03:00:00,2023-05-29T20:00:00,Delivered
SHP008953,HUB020,HUB007,CAR003,2023-04-01T23:00:00,2023-04-04T04:00:00,Delivered
SHP008954,HUB002,HUB003,CAR006,2023-01-16T13:00:00,2023-01-19T21:00:00,Delivered
SHP008955,HUB018,HUB011,CAR007,2023-09-22T16:00:00,2023-09-27T05:00:00,Delivered
SHP008956,HUB020,HUB016,CAR004,2023-05-15T17:00:00,2023-05-20T07:00:00,Delivered
SHP008957,HUB012,HUB017,CAR004,2023-03-07T23:00:00,2023-03-11T03:00:00,Delivered
SHP008958,HUB012,HUB020,CAR008,2023-03-17T04:00:00,2023-03-19T06:00:00,Delivered
SHP008959,HUB006,HUB019,CAR009,2023-05-09T10:00:00,2023-05-13T07:00:00,Delayed
SHP008960,HUB010,HUB014,CAR001,2023-11-16T03:00:00,2023-11-18T03:00:00,Delivered
SHP008961,HUB013,HUB005,CAR010,2023-03-17T16:00:00,2023-03-21T02:00:00,Delivered
SHP008962,HUB005,HUB018,CAR003,2023-06-04T17:00:00,2023-06-07T16:00:00,Delayed
SHP008963,HUB011,HUB016,CAR007,2023-11-16T18:00:00,2023-11-21T10:00:00,Delivered
SHP008964,HUB005,HUB013,CAR002,2023-01-15T17:00:00,2023-01-19T21:00:00,Delivered
SHP008965,HUB018,HUB011,CAR006,2023-02-16T17:00:00,2023-02-20T17:00:00,Delivered
SHP008966,HUB012,HUB007,CAR005,2023-06-27T05:00:00,2023-06-29T07:00:00,Delayed
SHP008967,HUB014,HUB004,CAR002,2023-02-10T01:00:00,2023-02-14T21:00:00,Delivered
SHP008968,HUB009,HUB006,CAR003,2023-05-07T08:00:00,2023-05-08T21:00:00,Delivered
SHP008969,HUB017,HUB019,CAR010,2023-04-19T12:00:00,2023-04-22T04:00:00,Delivered
SHP008970,HUB014,HUB001,CAR004,2023-06-28T12:00:00,2023-07-01T12:00:00,Delivered
SHP008971,HUB009,HUB003,CAR008,2023-07-22T21:00:00,2023-07-27T05:00:00,Delayed
SHP008972,HUB020,HUB009,CAR010,2023-02-19T05:00:00,2023-02-20T05:00:00,Delivered
SHP008973,HUB013,HUB007,CAR008,2023-01-16T05:00:00,2023-01-17T15:00:00,Delivered
SHP008974,HUB003,HUB006,CAR007,2023-08-02T22:00:00,2023-08-06T09:00:00,Delivered
SHP008975,HUB007,HUB017,CAR010,2023-09-09T03:00:00,2023-09-11T06:00:00,Delayed
SHP008976,HUB016,HUB003,CAR006,2023-02-15T06:00:00,2023-02-17T09:00:00,Delivered
SHP008977,HUB007,HUB015,CAR004,2023-09-12T12:00:00,2023-09-14T10:00:00,Delivered
SHP008978,HUB002,HUB003,CAR003,2023-02-22T19:00:00,2023-02-24T09:00:00,In Transit
SHP008979,HUB010,HUB009,CAR008,2023-11-13T13:00:00,2023-11-17T07:00:00,Delivered
SHP008980,HUB003,HUB016,CAR005,2023-10-04T22:00:00,2023-10-07T12:00:00,Delivered
SHP008981,HUB001,HUB008,CAR002,2023-06-03T14:00:00,2023-06-06T13:00:00,In Transit
SHP008982,HUB013,HUB003,CAR008,2023-06-05T15:00:00,2023-06-07T22:00:00,Delivered
SHP008983,HUB016,HUB004,CAR009,2023-04-18T09:00:00,2023-04-20T20:00:00,Delivered
SHP008984,HUB005,HUB013,CAR006,2023-05-07T23:00:00,2023-05-11T05:00:00,Delivered
SHP008985,HUB013,HUB001,CAR006,2023-10-28T05:00:00,2023-10-30T05:00:00,Delivered
SHP008986,HUB014,HUB020,CAR002,2023-04-27T22:00:00,2023-05-02T06:00:00,Delayed
SHP008987,HUB004,HUB007,CAR010,2023-03-13T16:00:00,2023-03-16T11:00:00,Delivered
SHP008988,HUB020,HUB002,CAR008,2023-01-24T12:00:00,2023-01-27T23:00:00,Delivered
SHP008989,HUB018,HUB013,CAR003,2023-02-27T15:00:00,2023-02-28T19:00:00,Delivered
SHP008990,HUB006,HUB020,CAR002,2023-02-18T03:00:00,2023-02-19T17:00:00,Delayed
SHP008991,HUB015,HUB019,CAR005,2023-02-01T11:00:00,2023-02-05T21:00:00,In Transit
SHP008992,HUB020,HUB017,CAR007,2023-07-01T22:00:00,2023-07-06T05:00:00,Delivered
SHP008993,HUB019,HUB006,CAR001,2023-10-08T11:00:00,2023-10-12T06:00:00,Delayed
SHP008994,HUB001,HUB008,CAR002,2023-08-09T07:00:00,2023-08-10T12:00:00,Delivered
SHP008995,HUB019,HUB018,CAR006,2023-08-21T20:00:00,2023-08-24T16:00:00,Delivered
SHP008996,HUB012,HUB007,CAR008,2023-08-03T20:00:00,2023-08-07T23:00:00,Delayed
SHP008997,HUB005,HUB010,CAR002,2023-02-01T22:00:00,2023-02-04T08:00:00,Delayed
SHP008998,HUB002,HUB004,CAR006,2023-08-03T07:00:00,2023-08-05T11:00:00,Delivered
SHP008999,HUB012,HUB017,CAR007,2023-11-26T08:00:00,2023-11-28T20:00:00,Delivered
SHP009000,HUB007,HUB008,CAR001,2023-12-07T15:00:00,2023-12-10T06:00:00,Delivered
SHP009001,HUB002,HUB011,CAR010,2023-10-15T17:00:00,2023-10-16T23:00:00,Delivered
SHP009002,HUB015,HUB005,CAR002,2023-12-06T06:00:00,2023-12-09T13:00:00,Delivered
SHP009003,HUB012,HUB006,CAR009,2023-03-25T05:00:00,2023-03-27T15:00:00,Delivered
SHP009004,HUB020,HUB015,CAR002,2023-08-02T19:00:00,2023-08-07T00:00:00,Delivered
SHP009005,HUB003,HUB009,CAR004,2023-01-17T16:00:00,2023-01-19T05:00:00,Delivered
SHP009006,HUB003,HUB002,CAR006,2023-10-10T20:00:00,2023-10-14T23:00:00,Delayed
SHP009007,HUB009,HUB008,CAR005,2023-11-24T23:00:00,2023-11-26T16:00:00,Delivered
SHP009008,HUB013,HUB004,CAR004,2023-07-04T09:00:00,2023-07-07T10:00:00,Delivered
SHP009009,HUB015,HUB011,CAR007,2023-06-10T21:00:00,2023-06-14T02:00:00,Delivered
SHP009010,HUB006,HUB011,CAR010,2023-01-03T09:00:00,2023-01-08T08:00:00,Delivered
SHP009011,HUB004,HUB017,CAR006,2023-01-16T04:00:00,2023-01-19T21:00:00,Delivered
SHP009012,HUB015,HUB009,CAR006,2023-06-05T19:00:00,2023-06-09T15:00:00,Cancelled
SHP009013,HUB015,HUB017,CAR008,2023-12-08T14:00:00,2023-12-12T12:00:00,Delayed
SHP009014,HUB017,HUB013,CAR008,2023-04-15T06:00:00,2023-04-20T00:00:00,Delivered
SHP009015,HUB007,HUB016,CAR003,2023-01-28T01:00:00,2023-01-30T13:00:00,Delivered
SHP009016,HUB020,HUB003,CAR006,2023-02-05T15:00:00,2023-02-10T05:00:00,Delivered
SHP009017,HUB011,HUB002,CAR003,2023-02-28T09:00:00,2023-03-02T05:00:00,Delivered
SHP009018,HUB020,HUB017,CAR003,2023-04-23T22:00:00,2023-04-27T06:00:00,Delivered
SHP009019,HUB010,HUB009,CAR003,2023-11-15T21:00:00,2023-11-17T04:00:00,In Transit
SHP009020,HUB008,HUB001,CAR003,,2023-06-27T19:00:00,Delivered
SHP009021,HUB008,HUB005,CAR005,2023-10-07T20:00:00,2023-10-10T07:00:00,Delivered
SHP009022,HUB007,HUB016,CAR005,2023-11-20T17:00:00,2023-11-24T13:00:00,Delivered
SHP009023,HUB001,HUB003,CAR006,2023-08-28T23:00:00,2023-08-30T22:00:00,Delayed
SHP009024,HUB009,HUB011,CAR010,2023-04-28T01:00:00,2023-05-02T02:00:00,Delayed
SHP009025,HUB005,HUB003,CAR006,2023-04-16T21:00:00,2023-04-18T18:00:00,Delivered
SHP009026,HUB005,HUB002,CAR002,2023-09-16T13:00:00,2023-09-21T08:00:00,Delivered
SHP009027,HUB010,HUB013,CAR007,2023-01-28T18:00:00,2023-02-01T11:00:00,Delivered
SHP009028,HUB003,HUB009,CAR009,2023-06-04T15:00:00,2023-06-09T00:00:00,Delayed
SHP009029,HUB016,HUB009,CAR010,2023-04-11T00:00:00,2023-04-15T15:00:00,Delayed
SHP009030,HUB006,HUB013,CAR006,2023-04-26T12:00:00,2023-04-30T23:00:00,Delivered
SHP009031,HUB008,HUB016,CAR001,2023-04-24T17:00:00,2023-04-29T12:00:00,Delivered
SHP009032,HUB001,HUB008,CAR004,2023-04-07T12:00:00,2023-04-08T15:00:00,Delivered
SHP009033,HUB001,HUB014,CAR008,2023-11-24T00:00:00,2023-11-25T17:00:00,Delivered
SHP009034,HUB017,HUB004,CAR001,2023-06-14T07:00:00,2023-06-17T01:00:00,Delivered
SHP009035,HUB005,HUB020,CAR007,2023-07-02T04:00:00,2023-07-04T00:00:00,Delivered
SHP009036,HUB010,HUB009,CAR008,2023-02-12T06:00:00,2023-02-14T11:00:00,Delivered
SHP009037,HUB013,HUB019,CAR007,2023-01-27T12:00:00,2023-01-29T11:00:00,Delivered
SHP009038,HUB007,HUB018,CAR002,2023-09-23T08:00:00,2023-09-27T01:00:00,Delivered
SHP009039,HUB015,HUB003,CAR002,2023-01-16T18:00:00,2023-01-17T23:00:00,Delivered
SHP009040,HUB006,HUB001,CAR008,2023-11-18T12:00:00,2023-11-20T11:00:00,Delivered
SHP009041,HUB014,HUB005,CAR009,2023-06-14T18:00:00,2023-06-19T06:00:00,Delivered
SHP009042,HUB018,HUB005,CAR001,2023-11-14T02:00:00,2023-11-15T04:00:00,In Transit
SHP009043,HUB011,HUB019,CAR001,2023-11-21T17:00:00,2023-11-23T16:00:00,In Transit
SHP009044,HUB015,HUB007,CAR002,2023-12-27T11:00:00,2023-12-31T05:00:00,Delayed
SHP009045,HUB017,HUB011,CAR009,2023-07-27T16:00:00,2023-07-30T11:00:00,Delivered
SHP009046,HUB016,HUB010,CAR005,2023-04-28T07:00:00,2023-05-02T03:00:00,Delayed
SHP009047,HUB009,HUB004,CAR005,2023-03-17T18:00:00,2023-03-19T21:00:00,Cancelled
SHP009048,HUB003,HUB020,CAR007,2023-09-14T22:00:00,2023-09-18T03:00:00,Delivered
SHP009049,HUB012,HUB015,CAR005,2023-09-14T17:00:00,2023-09-18T02:00:00,Delayed
SHP009050,HUB006,HUB008,CAR009,2023-05-25T04:00:00,2023-05-28T21:00:00,Delayed
SHP009051,HUB012,HUB010,CAR010,2023-01-10T01:00:00,2023-01-11T10:00:00,Cancelled
SHP009052,HUB001,HUB005,CAR003,2023-02-18T18:00:00,2023-02-20T11:00:00,Delayed
SHP009053,HUB007,HUB002,CAR003,2023-10-20T14:00:00,2023-10-22T19:00:00,Delayed
SHP009054,HUB005,HUB017,CAR005,2023-01-24T06:00:00,2023-01-26T11:00:00,Delayed
SHP009055,HUB007,HUB002,CAR007,2023-12-24T23:00:00,2023-12-28T19:00:00,Delivered
SHP009056,HUB011,HUB014,CAR004,2023-10-20T07:00:00,,Delivered
SHP009057,HUB010,HUB020,CAR003,2023-01-22T22:00:00,2023-01-24T06:00:00,Delivered
SHP009058,HUB010,HUB005,CAR003,2023-10-05T18:00:00,2023-10-09T19:00:00,Delivered
SHP009059,HUB010,HUB008,CAR003,2023-07-09T12:00:00,2023-07-12T07:00:00,Delivered
SHP009060,HUB010,HUB013,CAR006,2023-08-04T18:00:00,2023-08-08T21:00:00,Delayed
SHP009061,HUB009,HUB012,CAR004,2023-03-05T20:00:00,2023-03-08T15:00:00,Delivered
SHP009062,HUB014,HUB010,CAR004,2023-03-21T15:00:00,2023-03-23T17:00:00,Delivered
SHP009063,HUB002,HUB010,CAR004,2023-03-30T01:00:00,2023-04-03T11:00:00,Delivered
SHP009064,HUB015,HUB001,CAR005,2023-04-20T15:00:00,2023-04-24T16:00:00,Delivered
SHP009065,HUB007,HUB008,CAR008,2023-03-09T08:00:00,2023-03-10T21:00:00,Delivered
SHP009066,HUB015,HUB019,CAR003,2023-09-05T13:00:00,2023-09-09T18:00:00,Delivered
SHP009067,HUB014,HUB010,CAR003,2023-01-28T20:00:00,2023-02-02T16:00:00,Delayed
SHP009068,HUB011,HUB003,CAR008,2023-09-01T15:00:00,2023-09-05T08:00:00,In Transit
SHP009069,HUB018,HUB003,CAR007,2023-06-23T20:00:00,2023-06-27T12:00:00,Delivered
SHP009070,HUB016,HUB009,CAR008,2023-08-21T10:00:00,2023-08-23T13:00:00,Delayed
SHP009071,HUB020,HUB016,CAR001,2023-08-09T23:00:00,2023-08-12T23:00:00,Delayed
SHP009072,HUB011,HUB010,CAR001,2023-05-07T04:00:00,2023-05-11T02:00:00,Delivered
SHP009073,HUB008,HUB015,CAR007,2023-07-27T17:00:00,2023-08-01T07:00:00,In Transit
SHP009074,HUB004,HUB011,CAR006,2023-06-12T08:00:00,2023-06-15T07:00:00,Delayed
SHP009075,HUB011,HUB012,CAR010,2023-07-08T16:00:00,2023-07-10T19:00:00,Cancelled
SHP009076,HUB012,HUB016,CAR001,2023-10-31T11:00:00,2023-11-04T20:00:00,Delivered
SHP009077,HUB013,HUB016,CAR003,2023-04-20T00:00:00,2023-04-23T16:00:00,Delivered
SHP009078,HUB014,HUB010,CAR005,2023-10-26T07:00:00,2023-10-29T20:00:00,Delivered
SHP009079,HUB018,HUB017,CAR008,2023-12-31T13:00:00,2024-01-04T10:00:00,Delivered
SHP009080,HUB009,HUB020,CAR002,2023-08-08T18:00:00,2023-08-12T08:00:00,Delivered
SHP009081,HUB005,HUB019,CAR010,2023-06-04T17:00:00,2023-06-05T20:00:00,Delivered
SHP009082,HUB003,HUB018,CAR007,2023-03-14T22:00:00,2023-03-18T01:00:00,Delayed
SHP009083,HUB018,HUB002,CAR010,2023-04-16T22:00:00,2023-04-20T05:00:00,Delayed
SHP009084,HUB002,HUB001,CAR003,2023-04-27T22:00:00,2023-04-29T12:00:00,Delivered
SHP009085,HUB003,HUB010,CAR006,2023-01-17T02:00:00,2023-01-20T09:00:00,Delivered
SHP009086,HUB001,HUB003,CAR004,2023-08-28T04:00:00,2023-08-29T20:00:00,Delivered
SHP009087,HUB002,HUB013,CAR007,2023-10-28T13:00:00,2023-11-02T04:00:00,Delivered
SHP009088,HUB005,HUB008,CAR001,2023-01-15T12:00:00,2023-01-18T23:00:00,Delivered
SHP009089,HUB019,HUB011,CAR006,2023-06-24T12:00:00,,Delayed
SHP009090,HUB018,HUB004,CAR008,2023-07-09T19:00:00,2023-07-13T06:00:00,Delayed
SHP009091,HUB019,HUB001,CAR009,2023-01-22T08:00:00,2023-01-25T18:00:00,Delivered
SHP009092,HUB012,HUB003,CAR006,2023-09-24T09:00:00,2023-09-28T03:00:00,In Transit
SHP009093,HUB003,HUB007,CAR001,2023-11-30T21:00:00,2023-12-05T08:00:00,Delivered
SHP009094,HUB004,HUB003,CAR005,2023-02-24T13:00:00,2023-02-28T06:00:00,Delivered
SHP009095,HUB015,HUB007,CAR002,2023-04-28T05:00:00,2023-05-02T01:00:00,Delivered
SHP009096,HUB005,HUB018,CAR007,2023-07-30T15:00:00,2023-08-03T02:00:00,Delivered
SHP009097,HUB007,HUB014,CAR009,2023-03-18T17:00:00,2023-03-23T10:00:00,Delivered
SHP009098,HUB019,HUB015,CAR001,2023-09-12T20:00:00,2023-09-16T22:00:00,Delivered
SHP009099,HUB005,HUB020,CAR002,2023-09-11T14:00:00,2023-09-14T11:00:00,Delivered
SHP009100,HUB016,HUB015,CAR007,2023-10-30T20:00:00,2023-11-03T19:00:00,Delivered
SHP009101,HUB002,HUB019,CAR007,2023-12-10T00:00:00,2023-12-14T11:00:00,Delivered
SHP009102,HUB016,HUB001,CAR005,2023-03-01T03:00:00,2023-03-04T21:00:00,Delivered
SHP009103,HUB013,HUB009,CAR003,2023-12-19T03:00:00,2023-12-23T09:00:00,Delayed
SHP009104,HUB003,HUB001,CAR009,2023-08-17T10:00:00,2023-08-22T01:00:00,Delivered
SHP009105,HUB014,HUB008,CAR009,2023-02-13T05:00:00,2023-02-15T17:00:00,Delivered
SHP009106,HUB019,HUB005,CAR007,2023-10-10T04:00:00,2023-10-14T20:00:00,In Transit
SHP009107,HUB016,HUB011,CAR002,2023-07-23T01:00:00,2023-07-26T03:00:00,Delayed
SHP009108,HUB007,HUB012,CAR002,2023-10-28T21:00:00,2023-10-31T17:00:00,Delivered
SHP009109,HUB012,HUB005,CAR005,2023-09-24T07:00:00,2023-09-26T21:00:00,Delivered
SHP009110,HUB012,HUB001,CAR007,2023-06-08T10:00:00,2023-06-10T15:00:00,Delivered
SHP009111,HUB011,HUB015,CAR010,2023-03-19T08:00:00,2023-03-20T09:00:00,Delivered
SHP009112,HUB020,HUB018,CAR007,2023-05-15T13:00:00,2023-05-19T08:00:00,Delayed
SHP009113,HUB017,HUB012,CAR003,2023-03-20T17:00:00,2023-03-22T14:00:00,Delivered
SHP009114,HUB005,HUB009,CAR007,2023-03-26T20:00:00,2023-03-31T03:00:00,Delivered
SHP009115,HUB011,HUB003,CAR002,2023-05-22T22:00:00,2023-05-24T02:00:00,Delivered
SHP009116,HUB002,HUB001,CAR001,2023-07-19T15:00:00,2023-07-23T19:00:00,Delivered
SHP009117,HUB003,HUB006,CAR001,2023-12-06T03:00:00,2023-12-07T11:00:00,Delayed
SHP009118,HUB005,HUB018,CAR003,2023-12-20T01:00:00,2023-12-24T23:00:00,Delivered
SHP009119,HUB019,HUB001,CAR004,,2023-10-30T10:00:00,Delivered
SHP009120,HUB002,HUB011,CAR010,2023-03-14T05:00:00,2023-03-15T17:00:00,Delivered
SHP009121,HUB006,HUB004,CAR010,2023-12-10T20:00:00,2023-12-14T20:00:00,Delivered
SHP009122,HUB009,HUB017,CAR001,2023-08-14T17:00:00,2023-08-18T14:00:00,Delivered
SHP009123,HUB010,HUB009,CAR008,2023-03-07T21:00:00,2023-03-10T20:00:00,Delivered
SHP009124,HUB001,HUB019,CAR007,,2023-11-23T04:00:00,Delayed
SHP009125,HUB004,HUB011,CAR004,2023-01-02T11:00:00,2023-01-06T19:00:00,In Transit
SHP009126,HUB009,HUB010,CAR002,2023-06-13T03:00:00,2023-06-15T08:00:00,In Transit
SHP009127,HUB010,HUB002,CAR004,2023-08-06T00:00:00,2023-08-07T15:00:00,In Transit
SHP009128,HUB001,HUB005,CAR008,2023-08-07T01:00:00,2023-08-08T22:00:00,In Transit
SHP009129,HUB013,HUB008,CAR006,2023-08-05T17:00:00,2023-08-09T14:00:00,Delivered
SHP009130,HUB019,HUB004,CAR001,2023-01-30T12:00:00,2023-02-01T05:00:00,Delayed
SHP009131,HUB016,HUB002,CAR009,2023-04-10T04:00:00,2023-04-12T09:00:00,Delivered
SHP009132,HUB018,HUB007,CAR005,2023-01-17T01:00:00,2023-01-18T11:00:00,Delayed
SHP009133,HUB001,HUB009,CAR009,2023-02-17T12:00:00,2023-02-18T18:00:00,Delivered
SHP009134,HUB009,HUB010,CAR004,2023-04-25T14:00:00,2023-04-28T05:00:00,Delayed
SHP009135,HUB019,HUB014,CAR009,2023-03-26T15:00:00,2023-03-28T19:00:00,In Transit
SHP009136,HUB010,HUB015,CAR003,2023-06-19T19:00:00,2023-06-24T00:00:00,Delivered
SHP009137,HUB014,HUB005,CAR001,2023-06-22T21:00:00,2023-06-25T15:00:00,Delivered
SHP009138,HUB001,HUB018,CAR004,2023-06-22T05:00:00,2023-06-24T05:00:00,Delayed
SHP009139,HUB017,HUB014,CAR003,2023-11-30T21:00:00,2023-12-04T10:00:00,Delayed
SHP009140,HUB016,HUB009,CAR009,2023-10-27T22:00:00,2023-10-29T20:00:00,Delivered
SHP009141,HUB003,HUB020,CAR008,2023-10-18T19:00:00,2023-10-23T12:00:00,Delayed
SHP009142,HUB012,HUB007,CAR004,2023-06-30T03:00:00,2023-07-03T12:00:00,Delayed
SHP009143,HUB013,HUB019,CAR005,2023-11-19T13:00:00,2023-11-23T03:00:00,Delivered
SHP009144,HUB008,HUB013,,2023-12-04T13:00:00,2023-12-06T03:00:00,Delivered
SHP009145,HUB008,HUB020,CAR005,2023-08-23T14:00:00,2023-08-25T08:00:00,Delivered
SHP009146,HUB007,HUB014,CAR002,2023-05-26T06:00:00,2023-05-28T19:00:00,Delivered
SHP009147,HUB013,HUB017,CAR002,2023-11-28T02:00:00,2023-11-30T21:00:00,Delivered
SHP009148,HUB001,HUB008,CAR004,2023-05-12T02:00:00,2023-05-15T02:00:00,Delivered
